gene_symbol,ensembl_id,chromosome,start,end,strand,chr_num
LINC01028,ENSG00000267603,17,70051196,70068095,1,17
KCNJ16,ENSG00000153822,17,70053429,70135608,1,17
KCNJ2-AS1,ENSG00000267365,17,70166961,70169404,-1,17
KCNJ2,ENSG00000123700,17,70168673,70180044,1,17
CASC17,ENSG00000260785,17,71097774,71202203,-1,17
LINC01152,ENSG00000256124,17,72030291,72041310,1,17
SOX9-AS1,ENSG00000234899,17,72067099,72237203,-1,17
LINC02097,ENSG00000226101,17,72072333,72103035,1,17
SOX9,ENSG00000125398,17,72121020,72126416,1,17
LINC00511,ENSG00000227036,17,72221072,72640472,-1,17
LINC02003,ENSG00000264026,17,72342692,72356101,1,17
SLC39A11,ENSG00000282291,17,72645949,73092712,-1,17
SSTR2,ENSG00000180616,17,73165010,73176633,1,17
COG1,ENSG00000166685,17,73193055,73208507,1,17
CPSF4L,ENSG00000187959,17,73248449,73262352,-1,17
CDC42EP4,ENSG00000179604,17,73283624,73312005,-1,17
SDK2,ENSG00000069188,17,73334384,73644445,-1,17
LINC02092,ENSG00000234721,17,73737854,73800966,1,17
LINC00469,ENSG00000177338,17,73749268,73828520,-1,17
MGC16275,ENSG00000246731,17,74188214,74215551,-1,17
RPL38,ENSG00000172809,17,74203582,74210655,1,17
TTYH2,ENSG00000141540,17,74213571,74262020,1,17
DNAI2,ENSG00000171595,17,74274234,74314884,1,17
KIF19,ENSG00000196169,17,74326210,74355820,1,17
BTBD17,ENSG00000204347,17,74356416,74361868,-1,17
GPR142,ENSG00000257008,17,74367458,74372600,1,17
GPRC5C,ENSG00000170412,17,74424851,74451653,1,17
CD300A,ENSG00000291918,17,74466399,74484798,1,17
CD300LB,ENSG00000178789,17,74519000,74531475,-1,17
CD300C,ENSG00000167850,17,74534362,74546133,-1,17
CD300LD,ENSG00000204345,17,74579365,74592283,-1,17
CD300E,ENSG00000186407,17,74609878,74623738,-1,17
RAB37,ENSG00000172794,17,74670578,74747335,1,17
CD300LF,ENSG00000186074,17,74694311,74712978,-1,17
MIR3615,ENSG00000284186,17,74748613,74748699,1,17
NAT9,ENSG00000109065,17,74770529,74776367,-1,17
GRIN2C,ENSG00000161509,17,74842023,74861504,-1,17
FDXR,ENSG00000161513,17,74862497,74873031,-1,17
FADS6,ENSG00000172782,17,74877302,74893781,-1,17
USH1G,ENSG00000182040,17,74916083,74923256,-1,17
OTOP2,ENSG00000183034,17,74922950,74933912,1,17
OTOP3,ENSG00000182938,17,74935898,74949992,1,17
HID1,ENSG00000167861,17,74950742,74973166,-1,17
HID1-AS1,ENSG00000263586,17,74970694,74975728,1,17
CDR2L,ENSG00000109089,17,74987632,75005800,1,17
MRPL58,ENSG00000167862,17,75012670,75021261,1,17
KCTD2,ENSG00000180901,17,75032575,75065889,1,17
SLC16A5,ENSG00000170190,17,75087727,75106162,1,17
ARMC7,ENSG00000125449,17,75109952,75130272,1,17
NT5C,ENSG00000125458,17,75130225,75131757,-1,17
JPT1,ENSG00000189159,17,75135248,75168281,-1,17
SUMO2,ENSG00000188612,17,75165586,75182959,-1,17
NUP85,ENSG00000125450,17,75205659,75235758,1,17
GGA3,ENSG00000125447,17,75236599,75262363,-1,17
MRPS7,ENSG00000125445,17,75261674,75266376,1,17
MIF4GD,ENSG00000125457,17,75266228,75271231,-1,17
SLC25A19,ENSG00000125454,17,75272981,75289510,-1,17
GRB2,ENSG00000177885,17,75318076,75405709,-1,17
MIR3678,ENSG00000264511,17,75406069,75406162,1,17
TMEM94,ENSG00000177728,17,75441159,75500452,1,17
MIR6785,ENSG00000284595,17,75498548,75498628,1,17
CASKIN2,ENSG00000177303,17,75500261,75515537,-1,17
TSEN54,ENSG00000182173,17,75515944,75524735,1,17
LLGL2,ENSG00000073350,17,75525080,75575209,1,17
MYO15B,ENSG00000266714,17,75587800,75626849,1,17
RECQL5,ENSG00000108469,17,75626845,75667189,-1,17
SMIM5,ENSG00000204323,17,75633434,75641404,1,17
SAP30BP,ENSG00000161526,17,75667251,75708062,1,17
ITGB4,ENSG00000132470,17,75721328,75757818,1,17
GALK1,ENSG00000108479,17,75751594,75765236,-1,17
MIR4738,ENSG00000283853,17,75784521,75784607,-1,17
UNK,ENSG00000132478,17,75784806,75825799,1,17
UNC13D,ENSG00000092929,17,75827225,75844785,-1,17
WBP2,ENSG00000132471,17,75845699,75856507,-1,17
TRIM47,ENSG00000132481,17,75874164,75878581,-1,17
TRIM65,ENSG00000141569,17,75880335,75896951,-1,17
MRPL38,ENSG00000204316,17,75898644,75905093,-1,17
FBF1,ENSG00000188878,17,75909574,75941140,-1,17
ACOX1,ENSG00000161533,17,75941507,75979177,-1,17
TEN1-CDK3,ENSG00000261408,17,75979231,76005999,1,17
TEN1,ENSG00000257949,17,75979240,76000586,1,17
CDK3,ENSG00000250506,17,76000855,76005999,1,17
EVPL,ENSG00000167880,17,76004502,76027306,-1,17
SRP68,ENSG00000167881,17,76038775,76072517,-1,17
ZACN,ENSG00000186919,17,76071961,76083666,1,17
GALR2,ENSG00000182687,17,76074781,76077537,1,17
EXOC7,ENSG00000182473,17,76081016,76121576,-1,17
MIR6868,ENSG00000275360,17,76098019,76098076,-1,17
FOXJ1,ENSG00000129654,17,76136333,76141245,-1,17
RNF157-AS1,ENSG00000267128,17,76138425,76154650,1,17
RNF157,ENSG00000141576,17,76142465,76240493,-1,17
UBALD2,ENSG00000185262,17,76265348,76271298,1,17
QRICH2,ENSG00000129646,17,76274049,76308276,-1,17
PRPSAP1,ENSG00000161542,17,76309478,76384521,-1,17
SPHK1,ENSG00000176170,17,76376584,76387860,1,17
UBE2O,ENSG00000175931,17,76389456,76453152,-1,17
AANAT,ENSG00000129673,17,76453351,76470117,1,17
RHBDF2,ENSG00000129667,17,76470891,76501790,-1,17
CYGB,ENSG00000161544,17,76527356,76551175,-1,17
PRCD,ENSG00000214140,17,76527586,76553578,1,17
SNHG16,ENSG00000163597,17,76557191,76714384,1,17
SNORD1C,ENSG00000274091,17,76558791,76558868,1,17
SNORD1B,ENSG00000199961,17,76561109,76561192,1,17
SNORD1A,ENSG00000278261,17,76561634,76561705,1,17
ST6GALNAC2,ENSG00000070731,17,76565377,76586956,-1,17
ST6GALNAC1,ENSG00000070526,17,76624761,76643786,-1,17
LOC105274304,ENSG00000261335,17,76671896,76673658,1,17
MXRA7,ENSG00000182534,17,76672551,76711004,-1,17
JMJD6,ENSG00000070495,17,76712832,76726799,-1,17
METTL23,ENSG00000181038,17,76726830,76733936,1,17
SRSF2,ENSG00000161547,17,76734115,76737333,-1,17
MFSD11,ENSG00000092931,17,76735865,76781449,1,17
MIR636,ENSG00000283805,17,76736450,76736548,-1,17
LINC02080,ENSG00000267065,17,76799044,76807102,1,17
LINC00868,ENSG00000267535,17,76849840,76861838,1,17
MGAT5B,ENSG00000167889,17,76868404,76950393,1,17
LOC105371899,ENSG00000267568,17,76950316,76969530,-1,17
SNHG20,ENSG00000234912,17,77086716,77099902,1,17
SEC14L1,ENSG00000129657,17,77088749,77217101,1,17
SCARNA16,ENSG00000275143,17,77089307,77089493,1,17
MIR6516,ENSG00000284250,17,77089417,77089497,1,17
MIR4316,ENSG00000264060,17,77396984,77397054,-1,17
LINC01987,ENSG00000267790,17,77709844,77728584,-1,17
LINC01973,ENSG00000204283,17,77875344,77893858,-1,17
TNRC6C,ENSG00000078687,17,77958703,78108822,1,17
TMC6,ENSG00000141524,17,78107397,78132407,-1,17
TMC8,ENSG00000167895,17,78130770,78142968,1,17
C17orf99,ENSG00000187997,17,78146385,78166297,1,17
SYNGR2,ENSG00000108639,17,78168581,78173527,1,17
TK1,ENSG00000167900,17,78174091,78187233,-1,17
AFMID,ENSG00000183077,17,78187358,78207702,1,17
BIRC5,ENSG00000089685,17,78214186,78225636,1,17
TMEM235,ENSG00000204278,17,78231310,78240987,1,17
LINC01993,ENSG00000204277,17,78261349,78278492,-1,17
SOCS3,ENSG00000184557,17,78356778,78360077,-1,17
PGS1,ENSG00000087157,17,78378649,78425114,1,17
DNAH17,ENSG00000187775,17,78423697,78577396,-1,17
DNAH17-AS1,ENSG00000267432,17,78484882,78503056,1,17
CYTH1,ENSG00000108669,17,78674048,78782297,-1,17
USP36,ENSG00000055483,17,78787381,78841441,-1,17
TIMP2,ENSG00000035862,17,78852977,78925387,-1,17
CEP295NL,ENSG00000178404,17,78890579,78903217,-1,17
LGALS3BP,ENSG00000108679,17,78971238,78979947,-1,17
CANT1,ENSG00000171302,17,78991716,79009867,-1,17
C1QTNF1-AS1,ENSG00000265096,17,79018131,79027673,-1,17
C1QTNF1,ENSG00000173918,17,79022814,79049788,1,17
ENGASE,ENSG00000167280,17,79074824,79088599,1,17
RBFOX3,ENSG00000167281,17,79089345,79611051,-1,17
MIR4739,ENSG00000266665,17,79707176,79707249,-1,17
LINC02078,ENSG00000267719,17,79707266,79712317,1,17
ENPP7,ENSG00000182156,17,79730943,79742219,1,17
CBX2,ENSG00000173894,17,79778148,79787983,1,17
CBX8,ENSG00000141570,17,79792132,79801683,-1,17
LINC01977,ENSG00000262772,17,79805999,79827704,1,17
CBX4,ENSG00000141582,17,79833156,79839440,-1,17
LINC01979,ENSG00000262585,17,79915252,79926725,-1,17
LINC01978,ENSG00000262188,17,79919283,79949934,1,17
TBC1D16,ENSG00000167291,17,79932343,80035872,-1,17
CCDC40,ENSG00000141519,17,80036632,80100613,1,17
MIR1268B,ENSG00000291506,17,80098828,80098877,1,17
GAA,ENSG00000171298,17,80101533,80119881,1,17
EIF4A3,ENSG00000141543,17,80134369,80147151,-1,17
CARD14,ENSG00000141527,17,80169992,80216073,1,17
SGSH,ENSG00000181523,17,80206716,80220923,-1,17
SLC26A11,ENSG00000181045,17,80219699,80253509,1,17
RNF213,ENSG00000173821,17,80260852,80398794,1,17
ENDOV,ENSG00000173818,17,80415165,80438086,1,17
MIR4730,ENSG00000264961,17,80419418,80419493,1,17
NPTX1,ENSG00000171246,17,80466834,80477843,-1,17
RPTOR,ENSG00000141564,17,80544819,80966371,1,17
LOC101928855,ENSG00000262833,17,80801640,80805632,-1,17
CHMP6,ENSG00000176108,17,80991598,81009517,1,17
BAIAP2,ENSG00000175866,17,81035122,81117434,1,17
AATK,ENSG00000181409,17,81110487,81166221,-1,17
MIR657,ENSG00000207736,17,81125276,81125373,-1,17
MIR3065,ENSG00000211563,17,81125877,81125955,1,17
MIR338,ENSG00000283604,17,81125883,81125949,-1,17
MIR1250,ENSG00000221025,17,81133196,81133308,-1,17
CEP131,ENSG00000141577,17,81189593,81222999,-1,17
TEPSIN,ENSG00000167302,17,81228277,81239091,-1,17
NDUFAF8,ENSG00000224877,17,81239305,81241310,1,17
SLC38A10,ENSG00000157637,17,81244811,81295547,-1,17
LINC00482,ENSG00000185168,17,81303771,81311237,-1,17
TMEM105,ENSG00000185332,17,81311270,81330674,-1,17
BAHCC1,ENSG00000266074,17,81395457,81466331,1,17
MIR4740,ENSG00000266392,17,81400716,81400778,-1,17
MIR3186,ENSG00000291415,17,81451104,81451188,-1,17
ACTG1,ENSG00000291420,17,81509413,81523847,-1,17
FSCN2,ENSG00000186765,17,81528377,81537130,1,17
FAAP100,ENSG00000185504,17,81539885,81553961,-1,17
NPLOC4,ENSG00000182446,17,81556887,81648465,-1,17
TSPAN10,ENSG00000182612,17,81637171,81648754,1,17
PDE6G,ENSG00000185527,17,81650459,81663112,-1,17
OXLD1,ENSG00000204237,17,81665036,81666635,-1,17
CCDC137,ENSG00000185298,17,81666737,81673904,1,17
ARL16,ENSG00000214087,17,81681165,81683797,-1,17
HGS,ENSG00000185359,17,81683326,81703138,1,17
MIR6786,ENSG00000277784,17,81693757,81693869,1,17
MRPL12,ENSG00000262814,17,81703367,81707517,1,17
SLC25A10,ENSG00000183048,17,81712236,81721016,1,17
GCGR,ENSG00000288269,17,81804132,81814008,1,17
MCRIP1,ENSG00000288213,17,81822361,81833302,-1,17
PPP1R27,ENSG00000288186,17,81833492,81835050,-1,17
P4HB,ENSG00000185624,17,81843159,81860856,-1,17
ARHGDIA,ENSG00000141522,17,81867719,81871378,-1,17
ALYREF,ENSG00000183684,17,81887835,81891586,-1,17
ANAPC11,ENSG00000141552,17,81890790,81900991,1,17
NPB,ENSG00000183979,17,81900745,81902905,1,17
PCYT2,ENSG00000185813,17,81900958,81911432,-1,17
SIRT7,ENSG00000187531,17,81911939,81921323,-1,17
MAFG,ENSG00000197063,17,81918270,81927735,-1,17
MAFG-AS1,ENSG00000264769,17,81922899,81924511,1,17
PYCR1,ENSG00000183010,17,81932384,81942412,-1,17
MYADML2,ENSG00000185105,17,81939645,81947233,-1,17
NOTUM,ENSG00000185269,17,81952507,81961840,-1,17
ASPSCR1,ENSG00000169696,17,81976807,82017406,1,17
CENPX,ENSG00000169689,17,82018702,82024107,-1,17
LRRC45,ENSG00000169683,17,82023305,82031151,1,17
RAC3,ENSG00000169750,17,82031678,82034204,1,17
DCXR,ENSG00000169738,17,82035136,82037709,-1,17
RFNG,ENSG00000169733,17,82047902,82051831,-1,17
GPS1,ENSG00000169727,17,82050691,82057470,1,17
DUS1L,ENSG00000169718,17,82057506,82065887,-1,17
FASN,ENSG00000169710,17,82078338,82098294,-1,17
CCDC57,ENSG00000176155,17,82101460,82212878,-1,17
SLC16A3,ENSG00000141526,17,82217934,82261129,1,17
MIR6787,ENSG00000284574,17,82236668,82236728,1,17
CSNK1D,ENSG00000141551,17,82239023,82273700,-1,17
LINC01970,ENSG00000265692,17,82290046,82292814,-1,17
CD7,ENSG00000173762,17,82313564,82317608,-1,17
SECTM1,ENSG00000141574,17,82321024,82334074,-1,17
TEX19,ENSG00000182459,17,82359247,82363775,1,17
UTS2R,ENSG00000181408,17,82371765,82377458,1,17
OGFOD3,ENSG00000181396,17,82389210,82418637,-1,17
NARF,ENSG00000141562,17,82458180,82490537,1,17
FOXK2,ENSG00000141568,17,82519713,82644662,1,17
WDR45B,ENSG00000141580,17,82614562,82648553,-1,17
RAB40B,ENSG00000141542,17,82654973,82698698,-1,17
MIR4525,ENSG00000266107,17,82668233,82668307,-1,17
FN3KRP,ENSG00000141560,17,82716706,82730328,1,17
FN3K,ENSG00000167363,17,82735615,82751196,1,17
TBCD,ENSG00000141556,17,82752042,82945914,1,17
ZNF750,ENSG00000141579,17,82829434,82840022,-1,17
METRNL,ENSG00000275031,17,83079609,83095122,1,17
RPL23AP87,ENSG00000293356,17,83220962,83240804,1,17
ROCK1P1,ENSG00000290877,18,95663,141973,1,18
MIR8078,ENSG00000277521,18,112256,112339,-1,18
USP14,ENSG00000101557,18,158383,214629,1,18
THOC1,ENSG00000079134,18,214520,268050,-1,18
COLEC12,ENSG00000158270,18,316737,500722,-1,18
LINC01925,ENSG00000264265,18,508134,523715,-1,18
CETN1,ENSG00000177143,18,580380,582114,1,18
CLUL1,ENSG00000079101,18,596988,650334,1,18
TYMSOS,ENSG00000176912,18,630886,658352,-1,18
TYMS,ENSG00000176890,18,657653,673578,1,18
ENOSF1,ENSG00000132199,18,670318,712662,-1,18
YES1,ENSG00000176105,18,721588,812546,-1,18
ADCYAP1,ENSG00000141433,18,904871,912172,1,18
LINC01904,ENSG00000259837,18,926083,927993,-1,18
LINC00470,ENSG00000132204,18,1254383,1408344,-1,18
METTL4,ENSG00000101574,18,2537525,2571509,-1,18
NDC80,ENSG00000080986,18,2571557,2616635,1,18
CBX3P2,ENSG00000293256,18,2652168,2655870,-1,18
SMCHD1,ENSG00000101596,18,2655726,2805017,1,18
EMILIN2,ENSG00000132205,18,2847006,2916003,1,18
LPIN2,ENSG00000101577,18,2885296,3013144,-1,18
MYOM1,ENSG00000101605,18,3066807,3219968,-1,18
MYL12A,ENSG00000101608,18,3247481,3256236,1,18
MYL12B,ENSG00000118680,18,3261479,3278461,1,18
LINC01895,ENSG00000259256,18,3347688,3383532,-1,18
TGIF1,ENSG00000177426,18,3411608,3459978,1,18
GAPLINC,ENSG00000266835,18,3466200,3487049,1,18
DLGAP1,ENSG00000170579,18,3496032,4455307,-1,18
DLGAP1-AS1,ENSG00000177337,18,3593732,3598363,1,18
DLGAP1-AS2,ENSG00000262001,18,3594114,3610103,1,18
DLGAP1-AS3,ENSG00000263724,18,3878058,3897069,1,18
MIR6718,ENSG00000275518,18,3885353,3885432,1,18
DLGAP1-AS4,ENSG00000263878,18,3930914,4024157,1,18
DLGAP1-AS5,ENSG00000261520,18,4264602,4295405,1,18
LINC01892,ENSG00000265514,18,5081171,5098780,1,18
AKAIN1,ENSG00000231824,18,5142911,5197503,-1,18
LINC00526,ENSG00000264575,18,5232876,5239390,-1,18
LINC00667,ENSG00000263753,18,5237826,5290609,1,18
ZBTB14,ENSG00000198081,18,5289019,5297053,-1,18
EPB41L3,ENSG00000082397,18,5392381,5630700,-1,18
MIR3976HG,ENSG00000261738,18,5721812,5876692,1,18
MIR3976,ENSG00000272380,18,5840695,5840833,1,18
TMEM200C,ENSG00000206432,18,5882072,5895955,-1,18
L3MBTL4,ENSG00000154655,18,5954706,6415237,-1,18
L3MBTL4-AS1,ENSG00000264707,18,6256747,6260934,1,18
MIR4317,ENSG00000283532,18,6374361,6374425,-1,18
LINC01387,ENSG00000265944,18,6413730,6590653,1,18
ARHGAP28,ENSG00000088756,18,6729716,6915716,1,18
LINC00668,ENSG00000265933,18,6919496,6930019,-1,18
LAMA1,ENSG00000101680,18,6941742,7117797,-1,18
LOC101927188,ENSG00000265069,18,6954677,6957419,1,18
LRRC30,ENSG00000206422,18,7231089,7232044,1,18
PTPRM,ENSG00000173482,18,7566782,8406861,1,18
RAB12,ENSG00000206418,18,8609437,8639383,1,18
GACAT2,ENSG00000265962,18,8695856,8707721,-1,18
MTCL1,ENSG00000168502,18,8705556,8832778,1,18
NDUFV2,ENSG00000178127,18,9102630,9134345,1,18
NDUFV2-AS1,ENSG00000266053,18,9121176,9136645,-1,18
ANKRD12,ENSG00000101745,18,9136228,9285985,1,18
TWSG1,ENSG00000128791,18,9334767,9402420,1,18
RALBP1,ENSG00000017797,18,9475009,9538114,1,18
PPP4R1,ENSG00000154845,18,9546791,9615240,-1,18
PPP4R1-AS1,ENSG00000263627,18,9613521,9619370,1,18
RAB31,ENSG00000168461,18,9708275,9862551,1,18
TXNDC2,ENSG00000168454,18,9885766,9889275,1,18
VAPA,ENSG00000101558,18,9914016,9960021,1,18
LINC01254,ENSG00000260913,18,10404764,10414515,-1,18
APCDD1,ENSG00000154856,18,10454635,10489949,1,18
NAPG,ENSG00000134265,18,10525905,10552764,1,18
LINC01887,ENSG00000266604,18,10611459,10629249,-1,18
LOC101927410,ENSG00000260779,18,10661933,10666887,1,18
PIEZO2,ENSG00000154864,18,10666483,11149569,-1,18
MIR6788,ENSG00000274838,18,10759584,10759649,-1,18
LINC01928,ENSG00000267425,18,11454478,11465996,1,18
LINC01255,ENSG00000267252,18,11486205,11540148,1,18
SLC35G4,ENSG00000236396,18,11609596,11610612,1,18
MIR7153,ENSG00000283492,18,11654885,11654941,-1,18
GNAL,ENSG00000141404,18,11689264,11885685,1,18
CHMP1B,ENSG00000255112,18,11851413,11854444,1,18
MPPE1,ENSG00000154889,18,11882622,11908366,-1,18
IMPA2,ENSG00000141401,18,11981025,12030877,1,18
ANKRD62,ENSG00000181626,18,12093843,12129764,1,18
CIDEA,ENSG00000176194,18,12254361,12277595,1,18
TUBB6,ENSG00000176014,18,12307669,12344320,1,18
AFG3L2,ENSG00000141385,18,12328944,12377227,-1,18
PRELID3A,ENSG00000141391,18,12407896,12432238,1,18
SPIRE1,ENSG00000134278,18,12446512,12658107,-1,18
PSMG2,ENSG00000128789,18,12658043,12728945,1,18
CEP76,ENSG00000101624,18,12661833,12702777,-1,18
LINC01882,ENSG00000260302,18,12739486,12776143,-1,18
PTPN2,ENSG00000175354,18,12785478,12929643,-1,18
SEH1L,ENSG00000085415,18,12947133,12987536,1,18
CEP192,ENSG00000101639,18,12991362,13125052,1,18
LDLRAD4,ENSG00000168675,18,13217498,13652755,1,18
C18orf15,ENSG00000279020,18,13239543,13242076,1,18
LDLRAD4-AS1,ENSG00000267690,18,13419421,13427480,-1,18
MIR5190,ENSG00000266146,18,13459947,13460026,1,18
MIR4526,ENSG00000263527,18,13611114,13611200,1,18
FAM210A,ENSG00000177150,18,13663347,13726663,-1,18
RNMT,ENSG00000101654,18,13726660,13764556,1,18
MC5R,ENSG00000176136,18,13824149,13827323,1,18
MC2R,ENSG00000185231,18,13882044,13915707,-1,18
ZNF519,ENSG00000175322,18,14057457,14132490,-1,18
ANKRD20A5P,ENSG00000293697,18,14178898,14221558,1,18
CYP4F35P,ENSG00000265787,18,14338015,14338834,1,18
CXADRP3,ENSG00000293262,18,14477955,14499415,-1,18
POTEC,ENSG00000183206,18,14507339,14543600,-1,18
ANKRD30B,ENSG00000180777,18,14728272,14854667,1,18
MIR3156-2,ENSG00000265499,18,14830166,14830242,1,18
LINC01443,ENSG00000266554,18,14946267,14974215,1,18
LINC01444,ENSG00000264301,18,14964260,14983306,-1,18
LOC644669,ENSG00000290522,18,15313556,15330513,-1,18
ROCK1,ENSG00000067900,18,20944612,21111813,-1,18
GREB1L,ENSG00000141449,18,21242232,21526112,1,18
ESCO1,ENSG00000141446,18,21529281,21600884,-1,18
SNRPD1,ENSG00000167088,18,21612314,21633524,1,18
ABHD3,ENSG00000158201,18,21650901,21704780,-1,18
MIR320C1,ENSG00000221493,18,21683510,21683597,1,18
MIB1,ENSG00000101752,18,21704957,21870953,1,18
MIR133A1HG,ENSG00000265142,18,21825487,21831539,-1,18
MIR133A1,ENSG00000283927,18,21825698,21825785,-1,18
MIR1-2,ENSG00000284453,18,21829004,21829088,-1,18
GATA6-AS1,ENSG00000266010,18,22087583,22169878,-1,18
GATA6,ENSG00000141448,18,22169589,22202528,1,18
RBBP8,ENSG00000101773,18,22798261,23026488,1,18
MIR4741,ENSG00000284331,18,22933349,22933438,1,18
CABLES1,ENSG00000134508,18,23134564,23260470,1,18
RIOK3,ENSG00000101782,18,23453287,23486603,1,18
NPC1,ENSG00000141458,18,23506184,23586506,-1,18
ANKRD29,ENSG00000154065,18,23598926,23662911,-1,18
LAMA3,ENSG00000053747,18,23689453,23956222,1,18
TTC39C-AS1,ENSG00000264745,18,23987749,24015521,-1,18
TTC39C,ENSG00000168234,18,23992773,24135970,1,18
CABYR,ENSG00000154040,18,24138987,24161600,1,18
OSBPL1A,ENSG00000141447,18,24162045,24397880,-1,18
MIR320C2,ENSG00000212051,18,24321686,24321735,1,18
IMPACT,ENSG00000154059,18,24426634,24453531,1,18
HRH4,ENSG00000134489,18,24460637,24479961,1,18
LINC01915,ENSG00000265485,18,24534551,24708542,1,18
LINC01894,ENSG00000264345,18,24932060,25016751,-1,18
ZNF521,ENSG00000198795,18,25061924,25352190,-1,18
SS18,ENSG00000141380,18,26016253,26091217,-1,18
PSMA8,ENSG00000154611,18,26133852,26193355,1,18
TAF4B,ENSG00000141384,18,26226445,26391685,1,18
LINC01543,ENSG00000263862,18,26421139,26438041,1,18
KCTD1,ENSG00000134504,18,26454910,26657401,-1,18
MIR8057,ENSG00000276221,18,26591467,26591535,-1,18
AQP4-AS1,ENSG00000260372,18,26655505,27190698,1,18
PCAT18,ENSG00000265369,18,26658954,26703783,-1,18
AQP4,ENSG00000171885,18,26852043,26865771,-1,18
CHST9,ENSG00000154080,18,26906481,27185308,-1,18
CDH2,ENSG00000170558,18,27932879,28177946,-1,18
MIR302F,ENSG00000283218,18,30298910,30298960,1,18
DSC3,ENSG00000134762,18,30989365,31042815,-1,18
DSC2,ENSG00000134755,18,31058545,31102600,-1,18
DSCAS,ENSG00000265888,18,31101540,31250873,1,18
DSC1,ENSG00000134765,18,31129236,31162856,-1,18
DSG1,ENSG00000134760,18,31318160,31359246,1,18
DSG1-AS1,ENSG00000266729,18,31327577,31426995,-1,18
DSG4,ENSG00000175065,18,31376777,31414912,1,18
DSG3,ENSG00000134757,18,31447741,31478702,1,18
DSG2,ENSG00000046604,18,31497624,31551351,1,18
DSG2-AS1,ENSG00000264859,18,31542146,31556948,-1,18
TTR,ENSG00000118271,18,31557009,31598833,1,18
B4GALT6,ENSG00000118276,18,31622246,31685836,-1,18
SLC25A52,ENSG00000141437,18,31759584,31760880,-1,18
TRAPPC8,ENSG00000153339,18,31829197,31953136,-1,18
RNF125,ENSG00000101695,18,32018825,32088144,1,18
RNF138,ENSG00000134758,18,32091874,32131561,1,18
GAREM1,ENSG00000141441,18,32124877,32470882,-1,18
MEP1B,ENSG00000141434,18,32185069,32220404,1,18
WBP11P1,ENSG00000293029,18,32511663,32514634,1,18
KLHL14,ENSG00000197705,18,32672673,32773023,-1,18
CCDC178,ENSG00000166960,18,32937402,33441101,-1,18
ASXL3,ENSG00000141431,18,33578219,33751195,1,18
NOL4,ENSG00000101746,18,33851100,34224952,-1,18
DTNA,ENSG00000134769,18,34493291,34891844,1,18
MAPRE2,ENSG00000166974,18,34976928,35143470,1,18
ZNF397,ENSG00000186812,18,35241030,35267133,1,18
ZSCAN30,ENSG00000186814,18,35251058,35290245,-1,18
ZNF271P,ENSG00000293516,18,35267592,35328390,1,18
ZNF24,ENSG00000172466,18,35332227,35345482,-1,18
ZNF396,ENSG00000186496,18,35366694,35377337,-1,18
INO80C,ENSG00000153391,18,35452230,35497979,-1,18
GALNT1,ENSG00000141429,18,35581117,35711834,1,18
MIR3975,ENSG00000283514,18,35591737,35591806,1,18
MIR187,ENSG00000207797,18,35904818,35904926,-1,18
MIR3929,ENSG00000265641,18,35934088,35934142,-1,18
RPRD1A,ENSG00000141425,18,35984387,36067576,-1,18
SLC39A6,ENSG00000141424,18,36108531,36129385,-1,18
ELP2,ENSG00000134759,18,36129444,36180557,1,18
MOCOS,ENSG00000075643,18,36187497,36272157,1,18
FHOD3,ENSG00000134775,18,36297713,36780220,1,18
LOC105372071,ENSG00000303986,18,36660389,36663455,-1,18
TPGS2,ENSG00000134779,18,36777647,36829216,-1,18
KIAA1328,ENSG00000150477,18,36829106,37232172,1,18
